,label,text,text_clean,remove_stop
4508,ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*","['Sorry', 'I', 'missed', 'you', 'babe', 'I', 'was', 'up', 'late', 'and', 'slept', 'in', 'I', 'hope', 'you', 'enjoy', 'your', 'driving', 'lesson', 'boytoy', 'I', 'miss', 'you', 'too', 'teasing', 'kiss']","['Sorry', 'I', 'missed', 'babe', 'I', 'late', 'slept', 'I', 'hope', 'enjoy', 'driving', 'lesson', 'boytoy', 'I', 'miss', 'teasing', 'kiss']"
4509,ham,Now project pa. After that only i can come.,"['Now', 'project', 'pa', 'After', 'that', 'only', 'i', 'can', 'come']","['Now', 'project', 'pa', 'After', 'come']"
4510,spam,Money i have won wining number 946 wot do i do next,"['Money', 'i', 'have', 'won', 'wining', 'number', '946', 'wot', 'do', 'i', 'do', 'next']","['Money', 'wining', 'number', '946', 'wot', 'next']"
4511,ham,"Sure, whenever you show the fuck up &gt;:(","['Sure', 'whenever', 'you', 'show', 'the', 'fuck', 'up', 'gt']","['Sure', 'whenever', 'show', 'fuck', 'gt']"
4512,ham,That was random saw my old roomate on campus. He graduated,"['That', 'was', 'random', 'saw', 'my', 'old', 'roomate', 'on', 'campus', 'He', 'graduated']","['That', 'random', 'saw', 'old', 'roomate', 'campus', 'He', 'graduated']"
4513,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm","['Congrats', '2', 'mobile', '3G', 'Videophones', 'R', 'yours', 'call', '09061744553', 'now', 'videochat', 'wid', 'ur', 'mates', 'play', 'java', 'games', 'Dload', 'polyH', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150pm']","['Congrats', '2', 'mobile', '3G', 'Videophones', 'R', 'call', '09061744553', 'videochat', 'wid', 'ur', 'mates', 'play', 'java', 'games', 'Dload', 'polyH', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150pm']"
4514,ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....","['Men', 'always', 'needs', 'a', 'beautiful', 'intelligent', 'caring', 'loving', 'adjustable', 'cooperative', 'wife', 'But', 'the', 'law', 'allows', 'only', 'one', 'wife']","['Men', 'always', 'needs', 'beautiful', 'intelligent', 'caring', 'loving', 'adjustable', 'cooperative', 'wife', 'But', 'law', 'allows', 'one', 'wife']"
4515,ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,"['That', 'sucks', 'So', 'what', 'do', 'you', 'got', 'planned', 'for', 'your', 'yo', 'valentine', 'I', 'am', 'your', 'yo', 'valentine', 'arent', 'I']","['That', 'sucks', 'So', 'got', 'planned', 'yo', 'valentine', 'I', 'yo', 'valentine', 'arent', 'I']"
4516,ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho","['Just', 'got', 'part', 'Nottingham', '3', 'hrs', '63miles', 'Good', 'thing', 'i', 'love', 'my', 'man', 'so', 'much', 'but', 'only', 'doing', '40mph', 'Hey', 'ho']","['Just', 'got', 'part', 'Nottingham', '3', 'hrs', '63miles', 'Good', 'thing', 'love', 'man', 'much', '40mph', 'Hey', 'ho']"
4517,ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,"['What', 'to', 'think', 'no', 'one', 'saying', 'clearly', 'Ok', 'leave', 'no', 'need', 'to', 'ask', 'her', 'I', 'will', 'go', 'if', 'she', 'come', 'or', 'not']","['What', 'think', 'one', 'saying', 'clearly', 'Ok', 'leave', 'need', 'ask', 'I', 'go', 'come']"
4518,ham,Hi good mornin.. Thanku wish u d same..,"['Hi', 'good', 'mornin', 'Thanku', 'wish', 'u', 'd', 'same']","['Hi', 'good', 'mornin', 'Thanku', 'wish', 'u']"
4519,ham,DO U WANT 2 MEET UP 2MORRO,"['DO', 'U', 'WANT', '2', 'MEET', 'UP', '2MORRO']","['DO', 'U', 'WANT', '2', 'MEET', 'UP', '2MORRO']"
4520,ham,Actually I decided I was too hungry so I haven't left yet :V,"['Actually', 'I', 'decided', 'I', 'was', 'too', 'hungry', 'so', 'I', 'havent', 'left', 'yet', 'V']","['Actually', 'I', 'decided', 'I', 'hungry', 'I', 'havent', 'left', 'yet', 'V']"
4521,ham,I've sent ü my part..,"['Ive', 'sent', 'ü', 'my', 'part']","['Ive', 'sent', 'ü', 'part']"
4522,ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,"['Cos', 'i', 'was', 'out', 'shopping', 'wif', 'darren', 'jus', 'now', 'n', 'i', 'called', 'him', '2', 'ask', 'wat', 'present', 'he', 'wan', 'lor', 'Then', 'he', 'started', 'guessing', 'who', 'i', 'was', 'wif', 'n', 'he', 'finally', 'guessed', 'darren', 'lor']","['Cos', 'shopping', 'wif', 'darren', 'jus', 'n', 'called', '2', 'ask', 'wat', 'present', 'wan', 'lor', 'Then', 'started', 'guessing', 'wif', 'n', 'finally', 'guessed', 'darren', 'lor']"
4523,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )","['I', 'want', 'some', 'cock', 'My', 'hubbys', 'away', 'I', 'need', 'a', 'real', 'man', '2', 'satisfy', 'me', 'Txt', 'WIFE', 'to', '89938', 'for', 'no', 'strings', 'action', 'Txt', 'STOP', '2', 'end', 'txt', 'rec', '150ea', 'OTBox', '731', 'LA1', '7WS', '']","['I', 'want', 'cock', 'My', 'hubbys', 'away', 'I', 'need', 'real', 'man', '2', 'satisfy', 'Txt', 'WIFE', '89938', 'strings', 'action', 'Txt', 'STOP', '2', 'end', 'txt', 'rec', '150ea', 'OTBox', '731', 'LA1', '7WS', '']"
4524,ham,Understand. his loss is my gain :) so do you work? School?,"['Understand', 'his', 'loss', 'is', 'my', 'gain', 'so', 'do', 'you', 'work', 'School']","['Understand', 'loss', 'gain', 'work', 'School']"
4525,ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,"['HOW', 'ARE', 'U', 'I', 'HAVE', 'MISSED', 'U', 'I', 'HAVENT', 'BEEN', 'UP', '2', 'MUCH', 'A', 'BIT', 'BORED', 'WITH', 'THE', 'HOLIDAY', 'WANT', '2', 'GO', 'BAK', '2', 'COLLEGE', 'SAD', 'ISNT', 'ITxx']","['HOW', 'ARE', 'U', 'I', 'HAVE', 'MISSED', 'U', 'I', 'HAVENT', 'BEEN', 'UP', '2', 'MUCH', 'A', 'BIT', 'BORED', 'WITH', 'THE', 'HOLIDAY', 'WANT', '2', 'GO', 'BAK', '2', 'COLLEGE', 'SAD', 'ISNT', 'ITxx']"
4526,ham,"Hiya, probably coming home * weekend after next","['Hiya', 'probably', 'coming', 'home', 'weekend', 'after', 'next']","['Hiya', 'probably', 'coming', 'home', 'weekend', 'next']"
4527,ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,"['Dont', 'forget', 'though', 'that', 'I', 'love', 'you', 'And', 'I', 'walk', 'beside', 'you', 'Watching', 'over', 'you', 'and', 'keeping', 'your', 'heart', 'warm']","['Dont', 'forget', 'though', 'I', 'love', 'And', 'I', 'walk', 'beside', 'Watching', 'keeping', 'heart', 'warm']"
4528,ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,"['I', 'wish', 'things', 'were', 'different', 'I', 'wonder', 'when', 'i', 'will', 'be', 'able', 'to', 'show', 'you', 'how', 'much', 'i', 'value', 'you', 'Pls', 'continue', 'the', 'brisk', 'walks', 'no', 'drugs', 'without', 'askin', 'me', 'please', 'and', 'find', 'things', 'to', 'laugh', 'about', 'I', 'love', 'you', 'dearly']","['I', 'wish', 'things', 'different', 'I', 'wonder', 'able', 'show', 'much', 'value', 'Pls', 'continue', 'brisk', 'walks', 'drugs', 'without', 'askin', 'please', 'find', 'things', 'laugh', 'I', 'love', 'dearly']"
4529,ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,"['Ok', 'both', 'our', 'days', 'So', 'what', 'are', 'you', 'making', 'for', 'dinner', 'tonite', 'Am', 'I', 'invited']","['Ok', 'days', 'So', 'making', 'dinner', 'tonite', 'Am', 'I', 'invited']"
4530,spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,"['Gr8', 'new', 'service', 'live', 'sex', 'video', 'chat', 'on', 'your', 'mob', 'see', 'the', 'sexiest', 'dirtiest', 'girls', 'live', 'on', 'ur', 'phone', '4', 'details', 'text', 'horny', 'to', '89070', 'to', 'cancel', 'send', 'STOP', 'to', '89070']","['Gr8', 'new', 'service', 'live', 'sex', 'video', 'chat', 'mob', 'see', 'sexiest', 'dirtiest', 'girls', 'live', 'ur', 'phone', '4', 'details', 'text', 'horny', '89070', 'cancel', 'send', 'STOP', '89070']"
4531,ham,I have no money 4 steve mate! !,"['I', 'have', 'no', 'money', '4', 'steve', 'mate', '']","['I', 'money', '4', 'steve', 'mate', '']"
4532,ham,IM LATE TELLMISS IM ON MY WAY,"['IM', 'LATE', 'TELLMISS', 'IM', 'ON', 'MY', 'WAY']","['IM', 'LATE', 'TELLMISS', 'IM', 'ON', 'MY', 'WAY']"
4533,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,"['Never', 'blame', 'a', 'day', 'in', 'ur', 'life', 'Good', 'days', 'give', 'u', 'happiness', 'Bad', 'days', 'give', 'u', 'experience', 'Both', 'are', 'essential', 'in', 'life', 'All', 'are', 'Gods', 'blessings', 'good', 'morning']","['Never', 'blame', 'day', 'ur', 'life', 'Good', 'days', 'give', 'u', 'happiness', 'Bad', 'days', 'give', 'u', 'experience', 'Both', 'essential', 'life', 'All', 'Gods', 'blessings', 'good', 'morning']"
4534,ham,Normally i use to drink more water daily:),"['Normally', 'i', 'use', 'to', 'drink', 'more', 'water', 'daily']","['Normally', 'use', 'drink', 'water', 'daily']"
4535,ham,Dare i ask... Any luck with sorting out the car?,"['Dare', 'i', 'ask', 'Any', 'luck', 'with', 'sorting', 'out', 'the', 'car']","['Dare', 'ask', 'Any', 'luck', 'sorting', 'car']"
4536,ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more","['Partys', 'at', 'my', 'place', 'at', 'usf', 'no', 'charge', 'but', 'if', 'you', 'can', 'contribute', 'in', 'any', 'way', 'it', 'is', 'greatly', 'appreciated', 'and', 'yeah', 'we', 'got', 'room', 'for', 'one', 'more']","['Partys', 'place', 'usf', 'charge', 'contribute', 'way', 'greatly', 'appreciated', 'yeah', 'got', 'room', 'one']"
4537,ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).","['Urgh', 'coach', 'hot', 'smells', 'of', 'chip', 'fat', 'Thanks', 'again', 'especially', 'for', 'the', 'duvet', 'not', 'a', 'predictive', 'text', 'word']","['Urgh', 'coach', 'hot', 'smells', 'chip', 'fat', 'Thanks', 'especially', 'duvet', 'predictive', 'text', 'word']"
4538,ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,"['Hiya', 'How', 'was', 'last', 'night', 'Ive', 'been', 'naughty', 'and', 'bought', 'myself', 'clothes', 'and', 'very', 'little', 'Ready', 'for', 'more', 'shopping', 'tho', 'What', 'kind', 'of', 'time', 'do', 'you', 'wanna', 'meet']","['Hiya', 'How', 'last', 'night', 'Ive', 'naughty', 'bought', 'clothes', 'little', 'Ready', 'shopping', 'tho', 'What', 'kind', 'time', 'wanna', 'meet']"
4539,spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,"['FreeMsg', 'Hi', 'baby', 'wow', 'just', 'got', 'a', 'new', 'cam', 'moby', 'Wanna', 'C', 'a', 'hot', 'pic', 'or', 'Fancy', 'a', 'chatIm', 'w8in', '4uTxt', 'rply', 'CHAT', 'to', '82242', 'Hlp', '08712317606', 'Msg150p', '2rcv']","['FreeMsg', 'Hi', 'baby', 'wow', 'got', 'new', 'cam', 'moby', 'Wanna', 'C', 'hot', 'pic', 'Fancy', 'chatIm', 'w8in', '4uTxt', 'rply', 'CHAT', '82242', 'Hlp', '08712317606', 'Msg150p', '2rcv']"
4540,ham,I've been trying to reach him without success,"['Ive', 'been', 'trying', 'to', 'reach', 'him', 'without', 'success']","['Ive', 'trying', 'reach', 'without', 'success']"
4541,ham,when you and derek done with class?,"['when', 'you', 'and', 'derek', 'done', 'with', 'class']","['derek', 'done', 'class']"
4542,ham,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,"['Never', 'y', 'lei', 'I', 'v', 'lazy', 'Got', 'wat', 'Dat', 'day', 'ü', 'send', 'me', 'da', 'url', 'cant', 'work', 'one']","['Never', 'lei', 'I', 'v', 'lazy', 'Got', 'wat', 'Dat', 'day', 'ü', 'send', 'da', 'url', 'cant', 'work', 'one']"
4543,ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,"['Never', 'try', 'alone', 'to', 'take', 'the', 'weight', 'of', 'a', 'tear', 'that', 'comes', 'out', 'of', 'ur', 'heart', 'and', 'falls', 'through', 'ur', 'eyes', 'Always', 'remember', 'a', 'STUPID', 'FRIEND', 'is', 'here', 'to', 'share', 'BSLVYL']","['Never', 'try', 'alone', 'take', 'weight', 'tear', 'comes', 'ur', 'heart', 'falls', 'ur', 'eyes', 'Always', 'remember', 'STUPID', 'FRIEND', 'share', 'BSLVYL']"
4544,ham,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,"['Hey', 'mate', 'Spoke', 'to', 'the', 'mag', 'people', 'We', 're', 'on', 'the', 'is', 'deliver', 'by', 'the', 'end', 'of', 'the', 'month', 'Deliver', 'on', 'the', '24th', 'sept', 'Talk', 'later', '']","['Hey', 'mate', 'Spoke', 'mag', 'people', 'We', 'deliver', 'end', 'month', 'Deliver', '24th', 'sept', 'Talk', 'later', '']"
4545,ham,Hope you are having a good week. Just checking in,"['Hope', 'you', 'are', 'having', 'a', 'good', 'week', 'Just', 'checking', 'in']","['Hope', 'good', 'week', 'Just', 'checking']"
4546,ham,"Haha, my friend tyler literally just asked if you could get him a dubsack","['Haha', 'my', 'friend', 'tyler', 'literally', 'just', 'asked', 'if', 'you', 'could', 'get', 'him', 'a', 'dubsack']","['Haha', 'friend', 'tyler', 'literally', 'asked', 'could', 'get', 'dubsack']"
4547,ham,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x,"['Hey', 'do', 'u', 'fancy', 'meetin', 'me', 'at', '4', 'at', 'cha', 'hav', 'a', 'lil', 'beverage', 'on', 'me', 'if', 'not', 'txt', 'or', 'ring', 'me', 'and', 'we', 'can', 'meet', 'up', 'l8r', 'quite', 'tired', 'got', 'in', 'at', '3', 'vpist', 'love', 'Pete', 'x', 'x', 'x']","['Hey', 'u', 'fancy', 'meetin', '4', 'cha', 'hav', 'lil', 'beverage', 'txt', 'ring', 'meet', 'l8r', 'quite', 'tired', 'got', '3', 'vpist', 'love', 'Pete', 'x', 'x', 'x']"
4548,ham,Great. Have a safe trip. Dont panic surrender all.,"['Great', 'Have', 'a', 'safe', 'trip', 'Dont', 'panic', 'surrender', 'all']","['Great', 'Have', 'safe', 'trip', 'Dont', 'panic', 'surrender']"
4549,ham,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your","['SYMPTOMS', 'when', 'U', 'are', 'in', 'love', '1U', 'like', 'listening', 'songs', '2U', 'get', 'stopped', 'where', 'u', 'see', 'the', 'name', 'of', 'your', 'beloved', '3U', 'wont', 'get', 'angry', 'when', 'your']","['SYMPTOMS', 'U', 'love', '1U', 'like', 'listening', 'songs', '2U', 'get', 'stopped', 'u', 'see', 'name', 'beloved', '3U', 'wont', 'get', 'angry']"
4550,ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,"['Sun', 'ah', 'Thk', 'mayb', 'can', 'if', 'dun', 'have', 'anythin', 'on', 'Thk', 'have', 'to', 'book', 'e', 'lesson', 'E', 'pilates', 'is', 'at', 'orchard', 'mrt', 'u', 'noe', 'hor', '']","['Sun', 'ah', 'Thk', 'mayb', 'dun', 'anythin', 'Thk', 'book', 'e', 'lesson', 'E', 'pilates', 'orchard', 'mrt', 'u', 'noe', 'hor', '']"
4551,ham,Try to do something dear. You read something for exams,"['Try', 'to', 'do', 'something', 'dear', 'You', 'read', 'something', 'for', 'exams']","['Try', 'something', 'dear', 'You', 'read', 'something', 'exams']"
4552,ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear","['7', 'wonders', 'in', 'My', 'WORLD', '7th', 'You', '6th', 'Ur', 'style', '5th', 'Ur', 'smile', '4th', 'Ur', 'Personality', '3rd', 'Ur', 'Nature', '2nd', 'Ur', 'SMS', 'and', '1st', 'Ur', 'Lovely', 'Friendship', 'good', 'morning', 'dear']","['7', 'wonders', 'My', 'WORLD', '7th', 'You', '6th', 'Ur', 'style', '5th', 'Ur', 'smile', '4th', 'Ur', 'Personality', '3rd', 'Ur', 'Nature', '2nd', 'Ur', 'SMS', '1st', 'Ur', 'Lovely', 'Friendship', 'good', 'morning', 'dear']"
4553,ham,Gettin rdy to ship comp,"['Gettin', 'rdy', 'to', 'ship', 'comp']","['Gettin', 'rdy', 'ship', 'comp']"
4554,ham,I am in hospital da. . I will return home in evening,"['I', 'am', 'in', 'hospital', 'da', 'I', 'will', 'return', 'home', 'in', 'evening']","['I', 'hospital', 'da', 'I', 'return', 'home', 'evening']"
4555,ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),"['PISS', 'IS', 'TALKING', 'IS', 'SOMEONE', 'THAT', 'REALISE', 'U', 'THAT', 'POINT', 'THIS', 'AT', 'IS', 'ITNOW', 'READ', 'IT', 'BACKWARDS']","['PISS', 'IS', 'TALKING', 'IS', 'SOMEONE', 'THAT', 'REALISE', 'U', 'THAT', 'POINT', 'THIS', 'AT', 'IS', 'ITNOW', 'READ', 'IT', 'BACKWARDS']"
4556,ham,Think + da. You wil do.,"['Think', 'da', 'You', 'wil', 'do']","['Think', 'da', 'You', 'wil']"
4557,ham,I'm awake oh. What's up.,"['Im', 'awake', 'oh', 'Whats', 'up']","['Im', 'awake', 'oh', 'Whats']"
4558,ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,"['Good', 'afternoon', 'my', 'boytoy', 'How', 'goes', 'that', 'walking', 'here', 'and', 'there', 'day', 'Did', 'you', 'get', 'that', 'police', 'abstract', 'Are', 'you', 'still', 'out', 'and', 'about', 'I', 'wake', 'and', 'miss', 'you', 'babe']","['Good', 'afternoon', 'boytoy', 'How', 'goes', 'walking', 'day', 'Did', 'get', 'police', 'abstract', 'Are', 'still', 'I', 'wake', 'miss', 'babe']"
4559,ham,How much u trying to get?,"['How', 'much', 'u', 'trying', 'to', 'get']","['How', 'much', 'u', 'trying', 'get']"
4560,ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time","['Come', 'around', 'ltDECIMALgt', 'pm', 'vikkyim', 'otside', 'nw', 'il', 'come', 'by', 'tht', 'time']","['Come', 'around', 'ltDECIMALgt', 'pm', 'vikkyim', 'otside', 'nw', 'il', 'come', 'tht', 'time']"
4561,ham,Tell me again what your address is,"['Tell', 'me', 'again', 'what', 'your', 'address', 'is']","['Tell', 'address']"
4562,ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)","['Honeybee', 'Said', 'Im', 'd', 'Sweetest', 'in', 'd', 'World', 'God', 'Laughed', 'amp', 'Said', 'WaitU', 'Havnt', 'Met', 'd', 'Person', 'Reading', 'This', 'Msg', 'MORAL', 'Even', 'GOD', 'Can', 'Crack', 'Jokes', 'GMGNGEGN']","['Honeybee', 'Said', 'Im', 'Sweetest', 'World', 'God', 'Laughed', 'amp', 'Said', 'WaitU', 'Havnt', 'Met', 'Person', 'Reading', 'This', 'Msg', 'MORAL', 'Even', 'GOD', 'Can', 'Crack', 'Jokes', 'GMGNGEGN']"
4563,ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,"['Should', 'i', 'buy', 'him', 'a', 'blackberry', 'bold', '2', 'or', 'torch', 'Should', 'i', 'buy', 'him', 'new', 'or', 'used', 'Let', 'me', 'know', 'Plus', 'are', 'you', 'saying', 'i', 'should', 'buy', 'the', 'ltgt', 'g', 'wifi', 'ipad', 'And', 'what', 'are', 'you', 'saying', 'about', 'the', 'about', 'the', 'ltgt', 'g']","['Should', 'buy', 'blackberry', 'bold', '2', 'torch', 'Should', 'buy', 'new', 'used', 'Let', 'know', 'Plus', 'saying', 'buy', 'ltgt', 'g', 'wifi', 'ipad', 'And', 'saying', 'ltgt', 'g']"
